municipality,municipality code,year,gender,age,ethnicity,education,income,income observations,days in hospital,days in hospital observations,number of hospitalizations,number of hospitalizations observations
Rødovre,175,2016,Women,60-65,Danish,Higher education,340263.798,356.0,1.254,952.0,0.285,952.0
Rødovre,175,2016,Women,60-65,Danish,No higher education,271689.041,813.0,2.427,4084.0,0.448,4084.0
Rødovre,175,2016,Women,60-65,Immigrants and descendants,Higher education,,,2.39,59.0,0.475,59.0
Rødovre,175,2016,Women,60-65,Immigrants and descendants,No higher education,,,1.842,152.0,0.349,152.0
Rødovre,175,2016,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Rødovre,175,2016,Women,60-65,Non-western immigrants and descendants,No higher education,,,0.966,59.0,0.305,59.0
Rødovre,175,2017,Men,18-29,Danish,Higher education,,,0.214,187.0,0.075,187.0
Rødovre,175,2017,Men,18-29,Danish,No higher education,,,0.368,1945.0,0.101,1945.0
Rødovre,175,2017,Men,18-29,Immigrants and descendants,Higher education,,,0.049,81.0,0.025,81.0
Rødovre,175,2017,Men,18-29,Immigrants and descendants,No higher education,,,0.231,468.0,0.081,468.0
Rødovre,175,2017,Men,18-29,Non-western immigrants and descendants,Higher education,,,0.0,58.0,0.0,58.0
Rødovre,175,2017,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.212,410.0,0.085,410.0
Rødovre,175,2017,Men,30-39,Danish,Higher education,316147.93,608.0,0.167,628.0,0.076,628.0
Rødovre,175,2017,Men,30-39,Danish,No higher education,237941.035,1039.0,0.336,1096.0,0.099,1096.0
Rødovre,175,2017,Men,30-39,Immigrants and descendants,Higher education,241141.527,176.0,0.095,200.0,0.04,200.0
Rødovre,175,2017,Men,30-39,Immigrants and descendants,No higher education,188068.299,250.0,0.265,287.0,0.115,287.0
Rødovre,175,2017,Men,30-39,Non-western immigrants and descendants,Higher education,238638.882,141.0,0.122,156.0,0.051,156.0
Rødovre,175,2017,Men,30-39,Non-western immigrants and descendants,No higher education,186995.826,233.0,0.284,268.0,0.123,268.0
Rødovre,175,2017,Men,40-49,Danish,Higher education,365742.037,717.0,0.365,746.0,0.115,746.0
Rødovre,175,2017,Men,40-49,Danish,No higher education,272268.335,1179.0,0.378,1252.0,0.11,1252.0
Rødovre,175,2017,Men,40-49,Immigrants and descendants,Higher education,268230.988,93.0,0.135,104.0,0.067,104.0
Rødovre,175,2017,Men,40-49,Immigrants and descendants,No higher education,204080.092,173.0,0.164,201.0,0.065,201.0
Rødovre,175,2017,Men,40-49,Non-western immigrants and descendants,Higher education,255708.67,70.0,0.182,77.0,0.091,77.0
Rødovre,175,2017,Men,40-49,Non-western immigrants and descendants,No higher education,197538.678,156.0,0.172,180.0,0.061,180.0
Rødovre,175,2017,Men,50-59,Danish,Higher education,397544.673,472.0,0.542,502.0,0.127,502.0
Rødovre,175,2017,Men,50-59,Danish,No higher education,307650.703,1547.0,0.898,1671.0,0.209,1671.0
Rødovre,175,2017,Men,50-59,Immigrants and descendants,Higher education,268138.264,92.0,0.495,101.0,0.109,101.0
Rødovre,175,2017,Men,50-59,Immigrants and descendants,No higher education,221619.265,146.0,0.663,175.0,0.2,175.0
Rødovre,175,2017,Men,50-59,Non-western immigrants and descendants,Higher education,255484.649,75.0,0.61,82.0,0.134,82.0
Rødovre,175,2017,Men,50-59,Non-western immigrants and descendants,No higher education,201869.759,118.0,0.421,145.0,0.172,145.0
Rødovre,175,2017,Men,60-65,Danish,Higher education,396206.939,230.0,2.132,811.0,0.411,811.0
Rødovre,175,2017,Men,60-65,Danish,No higher education,297460.604,823.0,2.256,2941.0,0.473,2941.0
Rødovre,175,2017,Men,60-65,Immigrants and descendants,Higher education,,,1.023,86.0,0.221,86.0
Rødovre,175,2017,Men,60-65,Immigrants and descendants,No higher education,,,1.155,168.0,0.333,168.0
Rødovre,175,2017,Men,60-65,Non-western immigrants and descendants,Higher education,,,0.528,53.0,0.151,53.0
Rødovre,175,2017,Men,60-65,Non-western immigrants and descendants,No higher education,,,1.009,106.0,0.302,106.0
Rødovre,175,2017,Women,18-29,Danish,Higher education,,,0.318,283.0,0.11,283.0
Rødovre,175,2017,Women,18-29,Danish,No higher education,,,0.362,1708.0,0.16,1708.0
Rødovre,175,2017,Women,18-29,Immigrants and descendants,Higher education,,,0.312,128.0,0.164,128.0
Rødovre,175,2017,Women,18-29,Immigrants and descendants,No higher education,,,0.359,395.0,0.167,395.0
Rødovre,175,2017,Women,18-29,Non-western immigrants and descendants,Higher education,,,0.292,96.0,0.146,96.0
Rødovre,175,2017,Women,18-29,Non-western immigrants and descendants,No higher education,,,0.391,348.0,0.178,348.0
Rødovre,175,2017,Women,30-39,Danish,Higher education,306554.482,867.0,0.327,880.0,0.152,880.0
Rødovre,175,2017,Women,30-39,Danish,No higher education,231899.1,799.0,0.584,825.0,0.205,825.0
Rødovre,175,2017,Women,30-39,Immigrants and descendants,Higher education,192367.342,286.0,0.36,247.0,0.142,247.0
Rødovre,175,2017,Women,30-39,Immigrants and descendants,No higher education,258789.459,230.0,0.623,292.0,0.233,292.0
Rødovre,175,2017,Women,30-39,Non-western immigrants and descendants,Higher education,252192.544,163.0,0.372,172.0,0.163,172.0
Rødovre,175,2017,Women,30-39,Non-western immigrants and descendants,No higher education,190410.383,269.0,0.653,274.0,0.237,274.0
Rødovre,175,2017,Women,40-49,Danish,Higher education,341680.116,881.0,0.24,904.0,0.088,904.0
Rødovre,175,2017,Women,40-49,Danish,No higher education,265578.604,1004.0,0.612,1045.0,0.162,1045.0
Rødovre,175,2017,Women,40-49,Immigrants and descendants,Higher education,279181.37,97.0,0.24,100.0,0.12,100.0
Rødovre,175,2017,Women,40-49,Immigrants and descendants,No higher education,215915.079,222.0,0.353,232.0,0.151,232.0
Rødovre,175,2017,Women,40-49,Non-western immigrants and descendants,Higher education,304979.0,1508.0,0.306,72.0,0.139,72.0
Rødovre,175,2017,Women,40-49,Non-western immigrants and descendants,No higher education,206056.918,197.0,0.364,206.0,0.146,206.0
Rødovre,175,2017,Women,50-59,Danish,Higher education,218056.367,153.0,0.383,729.0,0.125,729.0
Rødovre,175,2017,Women,50-59,Danish,No higher education,369008.269,709.0,0.892,1551.0,0.214,1551.0
Rødovre,175,2017,Women,50-59,Immigrants and descendants,Higher education,210489.97,136.0,0.384,73.0,0.178,73.0
Rødovre,175,2017,Women,50-59,Immigrants and descendants,No higher education,291362.209,70.0,0.408,152.0,0.178,152.0
Rødovre,175,2017,Women,50-59,Non-western immigrants and descendants,Higher education,271961.249,70.0,0.451,51.0,0.176,51.0
Rødovre,175,2017,Women,50-59,Non-western immigrants and descendants,No higher education,,,0.459,135.0,0.2,135.0
Rødovre,175,2017,Women,60-65,Danish,Higher education,337353.509,368.0,1.412,989.0,0.323,989.0
Rødovre,175,2017,Women,60-65,Danish,No higher education,282739.246,818.0,2.277,4046.0,0.474,4046.0
Rødovre,175,2017,Women,60-65,Immigrants and descendants,Higher education,,,1.284,67.0,0.343,67.0
Rødovre,175,2017,Women,60-65,Immigrants and descendants,No higher education,,,2.564,163.0,0.399,163.0
Rødovre,175,2017,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Rødovre,175,2017,Women,60-65,Non-western immigrants and descendants,No higher education,,,1.746,71.0,0.268,71.0
Rødovre,175,2018,Men,18-29,Danish,Higher education,,,0.212,203.0,0.034,203.0
Rødovre,175,2018,Men,18-29,Danish,No higher education,,,0.272,1943.0,0.089,1943.0
Rødovre,175,2018,Men,18-29,Immigrants and descendants,Higher education,,,0.022,89.0,0.022,89.0
Rødovre,175,2018,Men,18-29,Immigrants and descendants,No higher education,,,0.226,492.0,0.098,492.0
Rødovre,175,2018,Men,18-29,Non-western immigrants and descendants,Higher education,,,0.032,63.0,0.032,63.0
Rødovre,175,2018,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.251,438.0,0.107,438.0
Rødovre,175,2018,Men,30-39,Danish,Higher education,323040.908,601.0,0.147,621.0,0.058,621.0
Rødovre,175,2018,Men,30-39,Danish,No higher education,241423.887,1056.0,0.297,1108.0,0.104,1108.0
Rødovre,175,2018,Men,30-39,Immigrants and descendants,Higher education,247734.54,204.0,0.088,227.0,0.062,227.0
Rødovre,175,2018,Men,30-39,Immigrants and descendants,No higher education,191702.679,267.0,0.249,301.0,0.12,301.0
Rødovre,175,2018,Men,30-39,Non-western immigrants and descendants,Higher education,252544.192,164.0,0.094,180.0,0.067,180.0
Rødovre,175,2018,Men,30-39,Non-western immigrants and descendants,No higher education,189947.436,244.0,0.268,276.0,0.127,276.0
Rødovre,175,2018,Men,40-49,Danish,Higher education,361959.373,755.0,0.163,785.0,0.064,785.0
Rødovre,175,2018,Men,40-49,Danish,No higher education,276818.548,1153.0,0.262,1223.0,0.107,1223.0
Rødovre,175,2018,Men,40-49,Immigrants and descendants,Higher education,264372.417,103.0,0.162,117.0,0.077,117.0
Rødovre,175,2018,Men,40-49,Immigrants and descendants,No higher education,212521.423,207.0,0.371,229.0,0.118,229.0
Rødovre,175,2018,Men,40-49,Non-western immigrants and descendants,Higher education,257806.129,75.0,0.191,89.0,0.079,89.0
Rødovre,175,2018,Men,40-49,Non-western immigrants and descendants,No higher education,206183.7,190.0,0.348,207.0,0.111,207.0
Rødovre,175,2018,Men,50-59,Danish,Higher education,424646.738,488.0,0.552,518.0,0.112,518.0
Rødovre,175,2018,Men,50-59,Danish,No higher education,309938.222,1524.0,0.798,1646.0,0.199,1646.0
Rødovre,175,2018,Men,50-59,Immigrants and descendants,Higher education,276596.531,97.0,0.542,107.0,0.131,107.0
Rødovre,175,2018,Men,50-59,Immigrants and descendants,No higher education,214582.865,145.0,0.251,171.0,0.105,171.0
Rødovre,175,2018,Men,50-59,Non-western immigrants and descendants,Higher education,260818.396,82.0,0.596,89.0,0.135,89.0
Rødovre,175,2018,Men,50-59,Non-western immigrants and descendants,No higher education,199560.449,120.0,0.229,144.0,0.097,144.0
Rødovre,175,2018,Men,60-65,Danish,Higher education,396203.848,239.0,2.031,845.0,0.427,845.0
Rødovre,175,2018,Men,60-65,Danish,No higher education,307954.364,817.0,2.572,2962.0,0.516,2962.0
Rødovre,175,2018,Men,60-65,Immigrants and descendants,Higher education,,,0.685,89.0,0.169,89.0
Rødovre,175,2018,Men,60-65,Immigrants and descendants,No higher education,241315.906,55.0,1.081,186.0,0.306,186.0
Rødovre,175,2018,Men,60-65,Non-western immigrants and descendants,Higher education,,,0.528,53.0,0.17,53.0
Rødovre,175,2018,Men,60-65,Non-western immigrants and descendants,No higher education,,,0.852,122.0,0.262,122.0
Rødovre,175,2018,Women,18-29,Danish,Higher education,,,0.301,309.0,0.123,309.0
Rødovre,175,2018,Women,18-29,Danish,No higher education,,,0.325,1699.0,0.133,1699.0
Rødovre,175,2018,Women,18-29,Immigrants and descendants,Higher education,,,0.162,136.0,0.096,136.0
Rødovre,175,2018,Women,18-29,Immigrants and descendants,No higher education,,,0.209,417.0,0.12,417.0
Rødovre,175,2018,Women,18-29,Non-western immigrants and descendants,Higher education,,,0.192,104.0,0.106,104.0
Rødovre,175,2018,Women,18-29,Non-western immigrants and descendants,No higher education,,,0.225,373.0,0.129,373.0
Rødovre,175,2018,Women,30-39,Danish,Higher education,312461.652,894.0,0.285,901.0,0.114,901.0
Rødovre,175,2018,Women,30-39,Danish,No higher education,230519.723,814.0,0.545,846.0,0.226,846.0
Rødovre,175,2018,Women,30-39,Immigrants and descendants,Higher education,195741.545,300.0,0.194,279.0,0.086,279.0
Rødovre,175,2018,Women,30-39,Immigrants and descendants,No higher education,263899.226,262.0,0.435,306.0,0.127,306.0
Rødovre,175,2018,Women,30-39,Non-western immigrants and descendants,Higher education,250675.34,189.0,0.182,198.0,0.091,198.0
Rødovre,175,2018,Women,30-39,Non-western immigrants and descendants,No higher education,193094.18,279.0,0.421,285.0,0.119,285.0
Rødovre,175,2018,Women,40-49,Danish,Higher education,349395.585,923.0,0.22,944.0,0.081,944.0
Rødovre,175,2018,Women,40-49,Danish,No higher education,273159.004,943.0,0.617,984.0,0.14,984.0
Rødovre,175,2018,Women,40-49,Immigrants and descendants,Higher education,293091.449,101.0,0.229,109.0,0.128,109.0
Rødovre,175,2018,Women,40-49,Immigrants and descendants,No higher education,214415.529,245.0,0.423,248.0,0.161,248.0
Rødovre,175,2018,Women,40-49,Non-western immigrants and descendants,Higher education,305518.239,1493.0,0.156,77.0,0.104,77.0
Rødovre,175,2018,Women,40-49,Non-western immigrants and descendants,No higher education,205196.361,219.0,0.441,222.0,0.162,222.0
Rødovre,175,2018,Women,50-59,Danish,Higher education,230529.483,168.0,0.323,744.0,0.134,744.0
Rødovre,175,2018,Women,50-59,Danish,No higher education,374481.437,720.0,0.766,1540.0,0.202,1540.0
Rødovre,175,2018,Women,50-59,Immigrants and descendants,Higher education,221630.89,150.0,0.233,73.0,0.137,73.0
Rødovre,175,2018,Women,50-59,Immigrants and descendants,No higher education,302844.829,69.0,0.667,168.0,0.167,168.0
Rødovre,175,2018,Women,50-59,Non-western immigrants and descendants,Higher education,286284.54,71.0,0.294,51.0,0.176,51.0
Rødovre,175,2018,Women,50-59,Non-western immigrants and descendants,No higher education,,,0.718,149.0,0.174,149.0
Rødovre,175,2018,Women,60-65,Danish,Higher education,353058.116,374.0,1.366,1049.0,0.318,1049.0
Rødovre,175,2018,Women,60-65,Danish,No higher education,282218.053,808.0,2.348,4045.0,0.47,4045.0
Rødovre,175,2018,Women,60-65,Immigrants and descendants,Higher education,,,1.229,70.0,0.329,70.0
Rødovre,175,2018,Women,60-65,Immigrants and descendants,No higher education,200245.802,50.0,1.471,170.0,0.4,170.0
Rødovre,175,2018,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Rødovre,175,2018,Women,60-65,Non-western immigrants and descendants,No higher education,,,0.819,83.0,0.265,83.0
Ishøj,183,2005,Men,18-29,Danish,Higher education,,,,,,
Ishøj,183,2005,Men,18-29,Danish,No higher education,,,0.262,933.0,0.062,933.0
Ishøj,183,2005,Men,18-29,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,18-29,Immigrants and descendants,No higher education,,,0.433,506.0,0.097,506.0
Ishøj,183,2005,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,18-29,Non-western immigrants and descendants,No higher education,,,0.444,489.0,0.098,489.0
Ishøj,183,2005,Men,30-39,Danish,Higher education,269700.324,165.0,0.301,173.0,0.064,173.0
Ishøj,183,2005,Men,30-39,Danish,No higher education,220058.442,784.0,0.264,827.0,0.092,827.0
Ishøj,183,2005,Men,30-39,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,30-39,Immigrants and descendants,No higher education,168439.543,205.0,0.215,237.0,0.084,237.0
Ishøj,183,2005,Men,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,30-39,Non-western immigrants and descendants,No higher education,168209.822,197.0,0.224,228.0,0.088,228.0
Ishøj,183,2005,Men,40-49,Danish,Higher education,292219.951,147.0,0.064,157.0,0.038,157.0
Ishøj,183,2005,Men,40-49,Danish,No higher education,240261.786,875.0,0.606,940.0,0.172,940.0
Ishøj,183,2005,Men,40-49,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,40-49,Immigrants and descendants,No higher education,174475.528,118.0,2.212,132.0,0.242,132.0
Ishøj,183,2005,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,40-49,Non-western immigrants and descendants,No higher education,170414.342,109.0,2.358,123.0,0.252,123.0
Ishøj,183,2005,Men,50-59,Danish,Higher education,340035.77,176.0,0.842,183.0,0.197,183.0
Ishøj,183,2005,Men,50-59,Danish,No higher education,283976.954,931.0,1.523,997.0,0.232,997.0
Ishøj,183,2005,Men,50-59,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,50-59,Immigrants and descendants,No higher education,205351.888,63.0,0.686,70.0,0.157,70.0
Ishøj,183,2005,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,50-59,Non-western immigrants and descendants,No higher education,,,,,,
Ishøj,183,2005,Men,60-65,Danish,Higher education,343949.765,102.0,1.766,205.0,0.268,205.0
Ishøj,183,2005,Men,60-65,Danish,No higher education,260125.218,586.0,2.367,1233.0,0.38,1233.0
Ishøj,183,2005,Men,60-65,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,60-65,Immigrants and descendants,No higher education,,,3.2,110.0,0.5,110.0
Ishøj,183,2005,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Men,60-65,Non-western immigrants and descendants,No higher education,,,3.072,83.0,0.482,83.0
Ishøj,183,2005,Men,60-65,Non-western immigrants and descendants,No higher education,,,,,0.482,83.0
Ishøj,183,2005,Women,18-29,Danish,Higher education,,,0.362,58.0,0.121,58.0
Ishøj,183,2005,Women,18-29,Danish,No higher education,,,0.366,868.0,0.145,868.0
Ishøj,183,2005,Women,18-29,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Women,18-29,Immigrants and descendants,No higher education,,,0.515,501.0,0.198,501.0
Ishøj,183,2005,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Women,18-29,Non-western immigrants and descendants,No higher education,,,0.531,475.0,0.198,475.0
Ishøj,183,2005,Women,30-39,Danish,Higher education,260414.036,219.0,0.462,225.0,0.124,225.0
Ishøj,183,2005,Women,30-39,Danish,No higher education,215445.6,765.0,0.46,789.0,0.142,789.0
Ishøj,183,2005,Women,30-39,Immigrants and descendants,Higher education,162578.466,212.0,,,,
Ishøj,183,2005,Women,30-39,Immigrants and descendants,No higher education,,,0.477,216.0,0.167,216.0
Ishøj,183,2005,Women,30-39,Non-western immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Women,30-39,Non-western immigrants and descendants,No higher education,159393.898,200.0,0.505,204.0,0.176,204.0
Ishøj,183,2005,Women,40-49,Danish,Higher education,265338.56,204.0,0.571,210.0,0.133,210.0
Ishøj,183,2005,Women,40-49,Danish,No higher education,247848.254,888.0,0.616,908.0,0.148,908.0
Ishøj,183,2005,Women,40-49,Immigrants and descendants,Higher education,,,,,,
Ishøj,183,2005,Women,40-49,Immigrants and descendants,No higher education,192090.81,127.0,1.664,128.0,0.305,128.0
